Card ID,Card Name,List Name,Action Type,Date
690bf3488163d7d0c3c4e3f6,陌開履歷一次三封,關鍵議題：招募流程 -- 2.主管缺乏時間審核履歷,createCard,2025-11-06T01:00:56.701Z
690bf319d9549ee9a2339329,履歷分析GPT for 陌生開發,關鍵議題：招募流程 -- 2.主管缺乏時間審核履歷,updateCard,2025-11-06T01:00:32.676Z
690bf319d9549ee9a2339329,履歷分析GPT,,addMemberToCard,2025-11-06T01:00:18.378Z
690bf319d9549ee9a2339329,履歷分析GPT,,addMemberToCard,2025-11-06T01:00:16.347Z
690bf319d9549ee9a2339329,履歷分析GPT,關鍵議題：招募流程 -- 2.主管缺乏時間審核履歷,createCard,2025-11-06T01:00:09.570Z
690bf247d2d5e3d6c29170b1,11/04 討論照片,關鍵議題：招募流程 -- 1.用人單位未能清晰定義人才條件,updateCard,2025-11-06T00:59:08.181Z
690bf247d2d5e3d6c29170b1,11/04 討論照片,關鍵議題：招募流程 -- 1.用人單位未能清晰定義人才條件,updateCard,2025-11-06T00:59:08.167Z
690bee48718b7e480a1ad45c,11/04 討論照片,關鍵議題：招募流程 -- 3.優化招募流程缺法透明機制,updateCard,2025-11-06T00:59:01.097Z
690bee48718b7e480a1ad45c,11/04 討論照片,關鍵議題：招募流程 -- 3.優化招募流程缺法透明機制,updateCard,2025-11-06T00:59:01.081Z
690bf28e2df9d6b275f2beab,11/04 討論照片,關鍵議題：招募流程 -- 2.主管缺乏時間審核履歷,addAttachmentToCard,2025-11-06T00:58:38.687Z
690bf28e2df9d6b275f2beab,11/04 討論照片,關鍵議題：招募流程 -- 2.主管缺乏時間審核履歷,createCard,2025-11-06T00:57:50.555Z
690bf247d2d5e3d6c29170b1,11/04 討論照片,關鍵議題：招募流程 -- 1.用人單位未能清晰定義人才條件,addAttachmentToCard,2025-11-06T00:57:22.112Z
690bf247d2d5e3d6c29170b1,11/04 討論照片,關鍵議題：招募流程 -- 1.用人單位未能清晰定義人才條件,updateCard,2025-11-06T00:56:51.308Z
69099b0d6c6a79702cdb13d3,10/30 議題討論,,deleteAttachmentFromCard,2025-11-06T00:56:46.705Z
690bf247d2d5e3d6c29170b1,11/04 討論照片,關鍵議題：招募流程 -- 1.用人單位未能清晰定義人才條件,createCard,2025-11-06T00:56:39.659Z
690bf1db652932c3f84eefae,10/30 議題討論,關鍵議題：招募流程 -- 2.主管缺乏時間審核履歷,updateCard,2025-11-06T00:56:26.219Z
69099b0d6c6a79702cdb13d3,10/30 議題討論,關鍵議題：招募流程 -- 1.用人單位未能清晰定義人才條件,updateCard,2025-11-06T00:56:21.729Z
690bf1db652932c3f84eefae,10/30 議題討論,關鍵議題：招募流程 -- 2.主管缺乏時間審核履歷,updateCard,2025-11-06T00:56:19.063Z
69099b0d6c6a79702cdb13d3,10/30 議題討論,關鍵議題：招募流程 -- 1.用人單位未能清晰定義人才條件,updateCard,2025-11-06T00:56:14.826Z
690bf1db652932c3f84eefac,用人單位未能清晰定義人才條件,關鍵議題：招募流程 -- 2.主管缺乏時間審核履歷,updateCard,2025-11-06T00:55:55.507Z
69099b0d6c6a79702cdb13d2,主管缺乏時間審核履歷,關鍵議題：招募流程 -- 1.用人單位未能清晰定義人才條件,updateCard,2025-11-06T00:55:29.179Z
690bf1db652932c3f84eefac,用人單位未能清晰定義人才條件,,addMemberToCard,2025-11-06T00:54:51.724Z
690bf1db652932c3f84eefac,用人單位未能清晰定義人才條件,,addMemberToCard,2025-11-06T00:54:51.699Z
690bf1db652932c3f84eefae,主管缺乏時間審核履歷,,addMemberToCard,2025-11-06T00:54:51.213Z
690bf1db652932c3f84eefae,主管缺乏時間審核履歷,,addMemberToCard,2025-11-06T00:54:51.194Z
690bf1db652932c3f84eefae,主管缺乏時間審核履歷,關鍵議題：招募流程優化,copyCard,2025-11-06T00:54:51.083Z
690bf1db652932c3f84eefac,用人單位未能清晰定義人才條件,關鍵議題：招募流程優化,copyCard,2025-11-06T00:54:51.080Z
690bf0aebeeb53351dabb842,11/06討論目標：As-is & To-be,招募流程缺法透明機制,updateCard,2025-11-06T00:53:21.419Z
690bee48718b7e480a1ad45c,11/04 討論照片,招募流程缺法透明機制,updateCard,2025-11-06T00:53:14.964Z
690bee48718b7e480a1ad45c,11/04 討論照片,招募流程缺法透明機制,updateCard,2025-11-06T00:53:14.956Z
69099b0d6c6a79702cdb143d,10/30 議題討論,招募流程缺法透明機制,updateCard,2025-11-06T00:53:01.589Z
69099b0d6c6a79702cdb143d,10/30 議題討論,招募流程缺法透明機制,updateCard,2025-11-06T00:52:50.986Z
69099b0d6c6a79702cdb143d,10/30 議題討論：招募流程缺乏透明機制,招募流程缺法透明機制,updateCard,2025-11-06T00:52:40.523Z
69099b0d6c6a79702cdb143d,招募流程缺乏透明機制,招募流程缺法透明機制,updateCard,2025-11-06T00:52:20.177Z
69099b0d6c6a79702cdb143d,招募流程缺乏透明機制,,updateCard,2025-11-06T00:52:20.095Z
69099b0d6c6a79702cdb13d3,用人單位未能清晰定義人才條件,,addAttachmentToCard,2025-11-06T00:50:50.882Z
690bf0aebeeb53351dabb842,11/06討論目標：As-is & To-be,招募流程缺法透明機制,updateCard,2025-11-06T00:50:06.046Z
690bf0aebeeb53351dabb842,As-is & To-be,招募流程缺法透明機制,updateCard,2025-11-06T00:49:53.948Z
690bf0aebeeb53351dabb842,As-is & To-be,招募流程缺法透明機制,createCard,2025-11-06T00:49:50.731Z
690bf02a86506145b2364318,錄取人選的聯繫進度,招募流程缺法透明機制,updateCard,2025-11-06T00:47:41.354Z
690bf02a86506145b2364318,錄取人選的聯繫進度,招募流程缺法透明機制,createCard,2025-11-06T00:47:38.396Z
690bee48718b7e480a1ad45c,11/04 討論照片,招募流程缺法透明機制,updateCard,2025-11-06T00:46:36.795Z
690befd9253a8588b040f78a,---分隔線---,招募流程缺法透明機制,updateCard,2025-11-06T00:46:22.171Z
690bedf0fa9cd6190eed9163,人選面試安排天數,招募流程缺法透明機制,updateCard,2025-11-06T00:46:18.648Z
690befd9253a8588b040f78a,---分隔線---,招募流程缺法透明機制,createCard,2025-11-06T00:46:17.138Z
690bee406607402d8bbb27da,主管面試通過人數 (可任用人數),招募流程缺法透明機制,updateCard,2025-11-06T00:45:57.236Z
690bef9e7431eb139141a3e5,主管面試人數,招募流程缺法透明機制,updateCard,2025-11-06T00:45:19.680Z
690bef9e7431eb139141a3e5,主管面試人數,招募流程缺法透明機制,createCard,2025-11-06T00:45:18.061Z
690bedbcf6e0ad9a1096063d,主管審核天數,招募流程缺法透明機制,updateCard,2025-11-06T00:40:20.915Z
690bee48718b7e480a1ad45c,討論照片,招募流程缺法透明機制,updateCard,2025-11-06T00:40:08.063Z
690bee48718b7e480a1ad45c,討論照片,招募流程缺法透明機制,addAttachmentToCard,2025-11-06T00:40:04.507Z
690bee48718b7e480a1ad45c,討論照片,招募流程缺法透明機制,updateCard,2025-11-06T00:39:38.572Z
690bee48718b7e480a1ad45c,討論照片,招募流程缺法透明機制,createCard,2025-11-06T00:39:36.984Z
690bee406607402d8bbb27da,主管面試通過人數,招募流程缺法透明機制,updateCard,2025-11-06T00:39:29.993Z
690bee406607402d8bbb27da,主管面試通過人數,招募流程缺法透明機制,createCard,2025-11-06T00:39:28.674Z
690bedf0fa9cd6190eed9163,人選面試安排天數,招募流程缺法透明機制,updateCard,2025-11-06T00:38:26.223Z
690bedf0fa9cd6190eed9163,人選面試安排天數,招募流程缺法透明機制,createCard,2025-11-06T00:38:08.540Z
690bec3a7d45873c9b340083,主管初篩通過數（可安排面試數）,招募流程缺法透明機制,updateCard,2025-11-06T00:37:34.866Z
690bec3a7d45873c9b3400d2,主管審核天數,招募流程缺法透明機制,updateCard,2025-11-06T00:37:25.627Z
690bedbcf6e0ad9a1096063d,主管審核天數,招募流程缺法透明機制,updateCard,2025-11-06T00:37:22.516Z
690bedbcf6e0ad9a1096063d,主管審核天數,招募流程缺法透明機制,createCard,2025-11-06T00:37:16.418Z
690bec3a7d45873c9b3400d2,主管審核天數,招募流程缺法透明機制,updateCard,2025-11-06T00:36:51.955Z
690bec3a7d45873c9b3400d2,主管審核天數,招募流程缺法透明機制,updateCard,2025-11-06T00:36:08.656Z
690bec3a7d45873c9b340083,主管初篩通過數（可安排面試）,招募流程缺法透明機制,updateCard,2025-11-06T00:35:52.425Z
690bec3a7d45873c9b340083,主管初篩通過數（可安排面試）,,removeMemberFromCard,2025-11-06T00:35:33.213Z
690bec3a7d45873c9b340083,主管初篩通過數（可安排面試）,,removeMemberFromCard,2025-11-06T00:35:30.404Z
690bec3a7d45873c9b340083,主管初篩通過數（可安排面試）,招募流程缺法透明機制,updateCard,2025-11-06T00:35:28.069Z
690bec3a7d45873c9b340086,職缺主動投遞數,招募流程缺法透明機制,updateCard,2025-11-06T00:34:50.866Z
690bec3a7d45873c9b340086,職缺總投遞數,招募流程缺法透明機制,updateCard,2025-11-06T00:34:32.361Z
690bec3a7d45873c9b340086,職缺總投遞數,招募流程缺法透明機制,updateCard,2025-11-06T00:34:14.868Z
690bec3a7d45873c9b340086,用人單位未能清晰定義人才條件,,removeMemberFromCard,2025-11-06T00:34:12.527Z
690bec3a7d45873c9b340086,用人單位未能清晰定義人才條件,,removeMemberFromCard,2025-11-06T00:34:09.975Z
690bec3a7d45873c9b340086,用人單位未能清晰定義人才條件,,addMemberToCard,2025-11-06T00:30:50.415Z
690bec3a7d45873c9b340083,主管缺乏時間審核履歷,,addMemberToCard,2025-11-06T00:30:50.413Z
690bec3a7d45873c9b340086,用人單位未能清晰定義人才條件,,addMemberToCard,2025-11-06T00:30:50.367Z
690bec3a7d45873c9b340083,主管缺乏時間審核履歷,,addMemberToCard,2025-11-06T00:30:50.367Z
690bec3a7d45873c9b3400d2,招募流程缺乏透明機制,招募流程缺法透明機制,copyCard,2025-11-06T00:30:50.252Z
690bec3a7d45873c9b340086,用人單位未能清晰定義人才條件,招募流程缺法透明機制,copyCard,2025-11-06T00:30:50.216Z
690bec3a7d45873c9b340083,主管缺乏時間審核履歷,招募流程缺法透明機制,copyCard,2025-11-06T00:30:50.214Z
69099b596146803eb2471b62,2025 Lesson Learnt,招募 Workshop討論,updateCard,2025-11-04T06:26:06.995Z
69099b0d6c6a79702cdb143d,招募流程缺乏透明機制,關鍵議題：招募流程優化,updateCard,2025-11-04T06:22:26.480Z
69099b0d6c6a79702cdb13d2,主管缺乏時間審核履歷,,addMemberToCard,2025-11-04T06:22:18.071Z
69099b0d6c6a79702cdb13d2,主管缺乏時間審核履歷,,addMemberToCard,2025-11-04T06:22:16.322Z
69099b0d6c6a79702cdb13d2,主管缺乏時間審核履歷,關鍵議題：招募流程優化,updateCard,2025-11-04T06:22:09.453Z
69099b0d6c6a79702cdb13d3,用人單位未能清晰定義人才條件,,addMemberToCard,2025-11-04T06:22:01.972Z
69099b0d6c6a79702cdb13d3,用人單位未能清晰定義人才條件,,addMemberToCard,2025-11-04T06:22:00.201Z
69099b0d6c6a79702cdb13d3,用人單位未能清晰定義人才條件,關鍵議題：招募流程優化,updateCard,2025-11-04T06:21:46.453Z
69099b72c5afc121ae2d3da1,2026 Project Plan,招募 Workshop討論,createCard,2025-11-04T06:21:38.799Z
69099b6486ccc592a824598b,2026 KPI and PI,招募 Workshop討論,createCard,2025-11-04T06:21:24.950Z
69099b596146803eb2471b62,2025 Result Review,招募 Workshop討論,createCard,2025-11-04T06:21:13.592Z
6901d4429b357c3d9256cc52,公司整體招募競爭力不足或人才吸引力不足,招募 Workshop討論,updateCard,2025-11-04T06:21:02.583Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,招募 Workshop討論,updateCard,2025-11-04T06:21:01.163Z
69099a22801967934fcf9ac4,紙本管理不易,招募 Workshop討論,updateCard,2025-11-04T06:20:59.807Z
69099b3a0b9ec9f26b2ee832,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,,addMemberToCard,2025-11-04T06:20:42.736Z
69099b3a0b9ec9f26b2ee832,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,,addMemberToCard,2025-11-04T06:20:42.673Z
69099b3a0b9ec9f26b2ee7eb,公司整體招募競爭力不足或人才吸引力不足,,addMemberToCard,2025-11-04T06:20:42.611Z
69099b3a0b9ec9f26b2ee7eb,公司整體招募競爭力不足或人才吸引力不足,,addMemberToCard,2025-11-04T06:20:42.578Z
69099b3a0b9ec9f26b2ee7e7,紙本管理不易,,addMemberToCard,2025-11-04T06:20:42.529Z
69099b3a0b9ec9f26b2ee832,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,關鍵議題(跨組討論),copyCard,2025-11-04T06:20:42.313Z
69099b3a0b9ec9f26b2ee7eb,公司整體招募競爭力不足或人才吸引力不足,關鍵議題(跨組討論),copyCard,2025-11-04T06:20:42.305Z
69099b3a0b9ec9f26b2ee7e7,紙本管理不易,關鍵議題(跨組討論),copyCard,2025-11-04T06:20:42.272Z
69099b0d6c6a79702cdb13d8,普通議題 ✨,關鍵議題：招募流程優化,updateCard,2025-11-04T06:20:20.441Z
69099b0d6c6a79702cdb143d,招募流程缺乏透明機制,關鍵議題：招募流程優化,copyCard,2025-11-04T06:19:57.975Z
69099b0d6c6a79702cdb13d8,普通議題 ✨,關鍵議題：招募流程優化,copyCard,2025-11-04T06:19:57.941Z
69099b0d6c6a79702cdb13d2,主管缺乏時間審核履歷,關鍵議題：招募流程優化,copyCard,2025-11-04T06:19:57.939Z
69099b0d6c6a79702cdb13d3,用人單位未能清晰定義人才條件,關鍵議題：招募流程優化,copyCard,2025-11-04T06:19:57.936Z
6901d4429b357c3d9256cc52,公司整體招募競爭力不足或人才吸引力不足,,addMemberToCard,2025-11-04T06:19:00.299Z
6901d4429b357c3d9256cc52,公司整體招募競爭力不足或人才吸引力不足,,addMemberToCard,2025-11-04T06:18:55.290Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,,addMemberToCard,2025-11-04T06:18:44.748Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,,removeMemberFromCard,2025-11-04T06:18:43.857Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,,addMemberToCard,2025-11-04T06:18:38.454Z
6901d4429b357c3d9256cc52,公司整體招募競爭力不足或人才吸引力不足,關鍵議題(跨組討論),updateCard,2025-11-04T06:18:15.626Z
6901d4429b357c3d9256cc52,公司整體招募競爭力不足或人才吸引力不足,關鍵議題(跨組討論),updateCard,2025-11-04T06:18:12.989Z
6901d4429b357c3d9256cc52,公司整體招募競爭力不足或人才吸引力不足,,updateCard,2025-11-04T06:18:12.899Z
69099aa295d8ed63f12c6d5f,公司整體招募競爭力不足或人才吸引力不足,招募討論,copyCard,2025-11-04T06:18:10.428Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,,addMemberToCard,2025-11-04T06:17:53.818Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,關鍵議題(跨組討論),updateCard,2025-11-04T06:17:51.921Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳，,關鍵議題(跨組討論),updateCard,2025-11-04T06:17:30.372Z
69099a22801967934fcf9ac4,紙本管理不易,,addMemberToCard,2025-11-04T06:16:47.997Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,關鍵議題(跨組討論),updateCard,2025-11-04T06:16:31.779Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,,updateCard,2025-11-04T06:16:19.783Z
69099a31b859f88024ec54d9,新人IDL留任狀況不佳,招募討論,copyCard,2025-11-04T06:16:17.343Z
69099a22801967934fcf9ac4,紙本管理不易,關鍵議題(跨組討論),createCard,2025-11-04T06:16:02.504Z
690999a0ecd437c6d61307a0,<< 3.議題討論 | 2.彙整 >>,關鍵議題(跨組討論),updateCard,2025-11-04T06:15:43.339Z
690999f8eade85b5d0c66816,<< 3.議題討論 | 2.彙整 >>,分水嶺,copyCard,2025-11-04T06:15:20.920Z
690999a0ecd437c6d61307a0,<< 3.議題討論 | 2.彙整 >>,分水嶺,updateCard,2025-11-04T06:14:43.832Z
690999a0ecd437c6d61307a0,<< 2.彙整 | 1.發想 >>,分水嶺,copyCard,2025-11-04T06:13:52.587Z
6902f8bcdf4c2621e868f500,招募流程缺乏透明機制,招募討論,copyCard,2025-10-30T05:33:48.973Z
6902f8bcdf4c2621e868f4aa,主管缺乏時間審核履歷,招募討論,copyCard,2025-10-30T05:33:48.964Z
6902f8bcdf4c2621e868f4a5,用人單位未能清晰定義人才條件,招募討論,copyCard,2025-10-30T05:33:48.962Z
6902f8bcdf4c2621e868f4a6,普通議題 ✨,招募討論,copyCard,2025-10-30T05:33:48.957Z
6902f8ab751a5315d5e18d16,新人IDL留任狀況不佳,招募討論,copyCard,2025-10-30T05:33:31.294Z
6902f8ab751a5315d5e18ce5,部門人力不足與工作負荷過重,招募討論,copyCard,2025-10-30T05:33:31.237Z
6902f8ab751a5315d5e18cc8,市場上適合候選人數不足,招募討論,copyCard,2025-10-30T05:33:31.235Z
6902f8ab751a5315d5e18c8e,公司整體招募競爭力不足或人才吸引力不足,招募討論,copyCard,2025-10-30T05:33:31.229Z
6902f8ab751a5315d5e18c91,關鍵議題🔑,招募討論,copyCard,2025-10-30T05:33:31.226Z
6901d33de834155e6c2c7174,部門人力不足與工作負荷過重,,updateCard,2025-10-30T03:50:16.604Z
6901d33de834155e6c2c7174,部門人力不足與工作負荷過重,分水嶺,commentCard,2025-10-30T03:50:11.194Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,招募討論,updateCard,2025-10-30T03:46:20.183Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,,updateCard,2025-10-30T03:46:20.095Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,討論架構,updateCard,2025-10-30T03:46:18.004Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,,updateCard,2025-10-30T03:46:17.833Z
69099b3a0b9ec9f26b2ee832,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,,copyCommentCard,2025-10-30T03:40:43.648Z
69099a31b859f88024ec54d9,新人IDL留任狀況不佳,,copyCommentCard,2025-10-30T03:40:43.648Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,分水嶺,commentCard,2025-10-30T03:40:43.648Z
6901d39e10240c24bdefb26d,招募流程缺乏透明機制,,updateCard,2025-10-30T03:24:00.923Z
690bec3a7d45873c9b3400d2,招募流程缺乏透明機制,,copyCommentCard,2025-10-30T03:12:27.798Z
69099b0d6c6a79702cdb143d,招募流程缺乏透明機制,,copyCommentCard,2025-10-30T03:12:27.798Z
6901d39e10240c24bdefb26d,招募流程缺乏透明機制,分水嶺,commentCard,2025-10-30T03:12:27.798Z
690bec3a7d45873c9b3400d2,招募流程缺乏透明機制,,copyCommentCard,2025-10-30T03:10:18.477Z
69099b0d6c6a79702cdb143d,招募流程缺乏透明機制,,copyCommentCard,2025-10-30T03:10:18.477Z
6901d39e10240c24bdefb26d,招募流程缺乏透明機制,分水嶺,commentCard,2025-10-30T03:10:18.477Z
6902334db808aeab432e4b41,主管缺乏時間審核履歷,,updateCard,2025-10-30T03:07:50.213Z
6901d4429b357c3d9256cc52,公司整體招募競爭力不足或人才吸引力不足,,updateCard,2025-10-30T03:04:17.192Z
6902313dc1f123878a031818,用人單位未能清晰定義人才條件,,updateCard,2025-10-30T02:59:59.233Z
6901d39e10240c24bdefb26d,招募流程缺乏透明機制,分水嶺,updateCard,2025-10-30T02:54:26.407Z
6902334db808aeab432e4b41,主管缺乏時間審核履歷,分水嶺,updateCard,2025-10-30T02:54:24.614Z
6901d4429b357c3d9256cc52,公司整體招募競爭力不足或人才吸引力不足,分水嶺,updateCard,2025-10-30T02:54:19.117Z
690186c479b6bc43d5c560af,市場上適合候選人數不足,,updateCard,2025-10-30T02:53:38.885Z
6902313dc1f123878a031818,用人單位未能清晰定義人才條件,分水嶺,updateCard,2025-10-30T02:50:50.182Z
6901d4429b357c3d9256cc52,公司整體招募競爭力不足或人才吸引力不足,分水嶺,updateCard,2025-10-30T00:54:45.212Z
6902334db808aeab432e4b41,主管缺乏時間審核履歷,分水嶺,updateCard,2025-10-30T00:53:22.993Z
6902313dc1f123878a031818,用人單位未能清晰定義人才條件,分水嶺,updateCard,2025-10-30T00:53:06.051Z
6901d4429b357c3d9256cc52,公司整體招募競爭力不足或人才吸引力不足,分水嶺,updateCard,2025-10-30T00:52:33.730Z
6901d39e10240c24bdefb26d,招募流程缺乏透明機制,分水嶺,updateCard,2025-10-30T00:52:18.263Z
6901d33de834155e6c2c7174,部門人力不足與工作負荷過重,分水嶺,updateCard,2025-10-30T00:51:57.885Z
6901d33de834155e6c2c7174,部門人力不足與工作負荷過重,分水嶺,updateCard,2025-10-30T00:51:34.559Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,分水嶺,updateCard,2025-10-30T00:51:15.199Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,分水嶺,updateCard,2025-10-30T00:50:52.140Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,分水嶺,updateCard,2025-10-30T00:50:22.223Z
690186c479b6bc43d5c560af,市場上適合候選人數不足,分水嶺,updateCard,2025-10-30T00:49:50.422Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,分水嶺,updateCard,2025-10-30T00:40:06.748Z
690186c479b6bc43d5c560af,市場上適合候選人數不足,分水嶺,updateCard,2025-10-30T00:37:20.470Z
6902313dc1f123878a031818,用人單位未能清晰定義人才條件,分水嶺,updateCard,2025-10-30T00:36:02.038Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,分水嶺,updateCard,2025-10-30T00:34:37.374Z
69099b3a0b9ec9f26b2ee832,新人IDL留任狀況不佳，部門人力不足與工作負荷過重，責任感與薪酬福利加班費的認定,,copyCommentCard,2025-10-30T00:34:34.824Z
69099a31b859f88024ec54d9,新人IDL留任狀況不佳,,copyCommentCard,2025-10-30T00:34:34.824Z
6901d05900bd3d790c4bc95e,新人IDL留任狀況不佳,分水嶺,commentCard,2025-10-30T00:34:34.824Z
6901a1867718e278226dacfd,市場上適合候選人數不足,,removeChecklistFromCard,2025-10-30T00:28:58.420Z
6901a1867718e278226dacfd,市場上適合候選人數不足,,addChecklistToCard,2025-10-30T00:28:54.366Z
690186c479b6bc43d5c560af,市場上適合候選人數不足,分水嶺,updateCard,2025-10-30T00:28:40.674Z
6901a0ffbc341d92120f25ef,上面關鍵議題-----下面普通議題,招募議題歸納,updateCard,2025-10-30T00:14:09.007Z
69007b9e853cb3ca70811ff7,主管因繁忙而延遲履歷審核，導致招募流程停滯 (招募天數長),招募議題歸納,updateCard,2025-10-30T00:13:46.400Z
69007b80987d7ac566e509ef,主管太忙沒有時間可以篩選履歷跟投遞職缺，導致有效履歷或潛在人才可能流失,招募議題歸納,updateCard,2025-10-30T00:13:34.786Z
6901a1eaaff11559f745e8cb,主管缺乏時間審核履歷,招募議題歸納,updateCard,2025-10-30T00:13:31.443Z
69007bfb981257e718fc838b,(普)公司整體招募競爭力可能影響人選應徵及選擇offer的意願度,招募議題歸納,updateCard,2025-10-30T00:13:21.036Z
6901a1caed1fbe970b75e5dc,公司整體招募競爭力不足或人才吸引力不足,招募議題歸納,updateCard,2025-10-30T00:13:14.780Z
69007bef93f946ba592e7150,(普)招募流程缺乏透明機制，HR需費時追蹤進度,招募議題歸納,updateCard,2025-10-30T00:13:01.515Z
6901a1b8c0beb79259d4ebdd,招募流程缺乏透明機制,招募議題歸納,updateCard,2025-10-30T00:12:57.246Z
69007ba4d3e1858687ca10d3,用人單位與HR對職缺急迫性想法不一致 / 頻繁出差等，導致面試進度不如預期 (招募天數長),招募議題歸納,updateCard,2025-10-30T00:12:44.869Z
6901a1b8c0beb79259d4ebdd,招募流程缺乏透明機制,招募議題歸納,updateCard,2025-10-30T00:12:40.127Z
6901a0ffbc341d92120f25ef,上面關鍵-----下面普通,招募議題歸納,updateCard,2025-10-30T00:12:15.441Z
69007be5bcbea9230e2ad512,(普)用人單位未能清晰定義人才的關鍵任用條件 (職缺條件轉改變),招募議題歸納,updateCard,2025-10-30T00:11:51.145Z
6901a1f36c160df23cf9e40d,用人單位未能清晰定義人才條件,招募議題歸納,updateCard,2025-10-30T00:11:47.537Z
69007b8f97b63da508fc1e19,招募開職缺時對人才市場缺乏認知，導致期望與現實脫鉤 (特定人才稀少),招募議題歸納,updateCard,2025-10-30T00:11:31.945Z
6901a1f36c160df23cf9e40d,用人單位未能清晰定義人才條件,招募議題歸納,updateCard,2025-10-30T00:11:27.572Z
69007c19d2bacfc67dad0fe6,其他：(普)瑣碎的工作沒有完整的Checklist 或是任務追蹤機制,其他,updateCard,2025-10-30T00:11:10.897Z
69007bb17b19575ca81d72e3,(新人)人才留任狀況不佳，使部門人力問題加劇 (各部門主管/同仁) M/R,其他,updateCard,2025-10-30T00:10:59.407Z
6901a18fcf4a83b5e7ee5a71,新人IDL留任狀況不佳,招募議題歸納,updateCard,2025-10-30T00:10:53.491Z
69007b9836a89ca08908361e,雲科廠區管理幹部難尋,其他,updateCard,2025-10-30T00:10:33.608Z
6901a1f36c160df23cf9e40d,用人單位未能清晰定義人才條件,招募議題歸納,updateCard,2025-10-30T00:10:29.248Z
690079fbe2253e2169635b6a,"市場上適合的族群不易尋覓, 求職量有限, 造成人員進補速度無法加速",其他,updateCard,2025-10-30T00:09:53.225Z
6901a1867718e278226dacfd,市場上適合候選人數不足,招募議題歸納,updateCard,2025-10-30T00:09:47.694Z
69007b8f97b63da508fc1e19,招募開職缺時對人才市場缺乏認知，導致期望與現實脫鉤 (特定人才稀少),招募議題歸納,commentCard,2025-10-30T00:09:08.031Z
69007b8f97b63da508fc1e19,招募開職缺時對人才市場缺乏認知，導致期望與現實脫鉤 (特定人才稀少),招募議題歸納,updateCard,2025-10-30T00:08:59.263Z
6902ac68cb471b9d62a9fb6d,<<< 主管會議 | 雲科團隊>>>,分水嶺,updateCard,2025-10-30T00:08:25.787Z
6902ac68cb471b9d62a9fb6d,<<< 招募團隊 | 主管會議>>>,分水嶺,copyCard,2025-10-30T00:08:08.101Z
69003c2429c79bcc891920f4,-----我是分隔線------,討論架構,updateCard,2025-10-30T00:05:45.152Z
69003c2429c79bcc891920f4,-----我是分隔線------,討論架構,addAttachmentToCard,2025-10-30T00:05:36.114Z
6902abc977313849b5f0c71b,雲科投票,討論架構,createCard,2025-10-30T00:05:29.544Z
6902334db808aeab432e4b41,主管缺乏時間審核履歷,分水嶺,updateCard,2025-10-29T15:35:30.371Z
6902334db808aeab432e4b41,主管缺乏時間審核履歷,分水嶺,updateCard,2025-10-29T15:35:28.462Z
6902334db808aeab432e4b41,主管缺乏時間審核履歷,分水嶺,updateCard,2025-10-29T15:35:25.383Z
6902334db808aeab432e4b41,主管缺乏時間審核履歷,分水嶺,updateCard,2025-10-29T15:35:22.812Z
6902334db808aeab432e4b41,主管缺乏時間審核履歷,分水嶺,updateCard,2025-10-29T15:35:18.146Z
6902334db808aeab432e4b41,用人單位未能清晰定義人才條件,分水嶺,updateCard,2025-10-29T15:34:07.908Z
6902334db808aeab432e4b41,用人單位未能清晰定義人才條件,分水嶺,updateCard,2025-10-29T15:34:04.689Z
